Borough,Cross Street Name,Date,Location,Off Street Name,On Cross Off,On Street Name,Time,Unique Key,Vehicle 1 Factor,Vehicle 1 Type,Vehicle 2 Factor,Vehicle 2 Type,Vehicle 3 Factor,Vehicle 3 Type,Vehicle 4 Factor,Vehicle 4 Type,Vehicle 5 Factor,Vehicle 5 Type,Zip Code,Cyclists Injured,Cyclists Killed,Latitude,Longitude,Motorists Injured,Motorists Killed,Number of Records,Pedestrians Injured,Pedestrians Killed,Persons Injured,Persons Killed
MANHATTAN,WEST 41 STREET,09/12/2016 00:00:00,"(40.7578281, -73.9930696)",,9 AVENUEWEST 41 STREET,9 AVENUE,30/12/1899 12:05:00,3577754,FOLLOWING TOO CLOSELY,TAXI,UNSPECIFIED,SPORT UTILITY/STATION WAGON,,,,,,,10036,0,0,40.7578281,-73.9930696,0,0,1,0,0,0,0
MANHATTAN,8 AVENUE,29/01/2016 00:00:00,"(40.7572323, -73.9897922)",,WEST 42 STREET8 AVENUE,WEST 42 STREET,30/12/1899 15:50:00,3382642,LOST CONSCIOUSNESS,TAXI,UNSPECIFIED,SPORT UTILITY/STATION WAGON,,,,,,,10036,0,0,40.7572323,-73.9897922,0,0,1,0,0,0,0
MANHATTAN,3 AVENUE,09/11/2016 00:00:00,"(40.7615508, -73.9665842)",,EAST 59 STREET3 AVENUE,EAST 59 STREET,30/12/1899 11:11:00,3557343,OTHER VEHICULAR,TAXI,UNSPECIFIED,SPORT UTILITY/STATION WAGON,,,,,,,10022,0,0,40.7615508,-73.9665842,0,0,1,0,0,0,0
MANHATTAN,VARICK STREET,13/12/2016 00:00:00,"(40.7225499, -74.006299)",,CANAL STREETVARICK STREET,CANAL STREET,30/12/1899 11:45:00,3579232,PASSING OR LANE USAGE IMPROPER,TAXI,UNSPECIFIED,SPORT UTILITY/STATION WAGON,,,,,,,10013,0,0,40.7225499,-74.006299,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,26/01/2016 00:00:00,"(40.7624884, -73.9629739)",,EAST 62 STREET2 AVENUE,EAST 62 STREET,30/12/1899 09:16:00,3377315,PHYSICAL DISABILITY,TAXI,UNSPECIFIED,SPORT UTILITY/STATION WAGON,,,,,,,10065,0,0,40.7624884,-73.9629739,0,0,1,0,0,0,0
MANHATTAN,7 AVENUE,10/03/2016 00:00:00,"(40.7560353, -73.9869481)",,WEST 42 STREET7 AVENUE,WEST 42 STREET,30/12/1899 00:28:00,3402780,TURNING IMPROPERLY,TAXI,UNSPECIFIED,SPORT UTILITY/STATION WAGON,,,,,,,10036,0,0,40.7560353,-73.9869481,0,0,1,0,0,0,0
MANHATTAN,WEST 42 STREET,16/12/2016 00:00:00,"(40.7584292, -73.9926328)",,9 AVENUEWEST 42 STREET,9 AVENUE,30/12/1899 09:40:00,3581773,UNSAFE LANE CHANGING,TAXI,UNSPECIFIED,SPORT UTILITY/STATION WAGON,,,,,,,10036,0,0,40.7584292,-73.9926328,0,0,1,0,0,0,0
MANHATTAN,8 AVENUE,18/02/2016 00:00:00,"(40.7502939, -73.9948425)",,WEST 31 STREET8 AVENUE,WEST 31 STREET,30/12/1899 10:30:00,3390542,UNSPECIFIED,TAXI,UNSPECIFIED,SPORT UTILITY/STATION WAGON,,,,,,,10001,0,0,40.7502939,-73.9948425,0,0,1,0,0,0,0
MANHATTAN,WEST 17 STREET,16/01/2016 00:00:00,"(40.7428639, -74.0039696)",,9 AVENUEWEST 17 STREET,9 AVENUE,30/12/1899 04:47:00,3371605,UNSPECIFIED,TAXI,UNSPECIFIED,SPORT UTILITY/STATION WAGON,,,,,,,10011,0,0,40.7428639,-74.0039696,0,0,1,0,0,0,0
MANHATTAN,3 AVENUE,01/03/2016 00:00:00,"(40.7476292, -73.9767362)",,EAST 37 STREET3 AVENUE,EAST 37 STREET,30/12/1899 15:05:00,3397104,UNSPECIFIED,TAXI,UNSPECIFIED,SPORT UTILITY/STATION WAGON,,,,,,,10016,0,0,40.7476292,-73.9767362,0,0,1,0,0,0,0
MANHATTAN,EAST 62 STREET,25/02/2016 00:00:00,"(40.7605353, -73.9583509)",,YORK AVENUEEAST 62 STREET,YORK AVENUE,30/12/1899 12:17:00,3394626,UNSPECIFIED,TAXI,UNSPECIFIED,SPORT UTILITY/STATION WAGON,,,,,,,10065,0,0,40.7605353,-73.9583509,0,0,1,0,0,0,0
MANHATTAN,7 AVENUE,19/02/2016 00:00:00,"(40.7509908, -73.9906233)",,WEST 34 STREET7 AVENUE,WEST 34 STREET,30/12/1899 22:30:00,3391661,DRIVER INATTENTION/DISTRACTION,TAXI,DRIVER INATTENTION/DISTRACTION,TAXI,,,,,,,10001,0,0,40.7509908,-73.9906233,0,0,1,0,0,0,0
MANHATTAN,8 AVENUE,27/11/2016 00:00:00,"(40.7502939, -73.9948425)",,WEST 31 STREET8 AVENUE,WEST 31 STREET,30/12/1899 22:11:00,3568846,DRIVER INATTENTION/DISTRACTION,TAXI,DRIVER INATTENTION/DISTRACTION,TAXI,,,,,,,10001,0,0,40.7502939,-73.9948425,0,0,1,0,0,0,0
MANHATTAN,3 AVENUE,12/12/2016 00:00:00,"(40.747009, -73.9771875)",,EAST 36 STREET3 AVENUE,EAST 36 STREET,30/12/1899 00:05:00,3578277,DRIVER INATTENTION/DISTRACTION,TAXI,DRIVER INATTENTION/DISTRACTION,TAXI,,,,,,,10016,0,0,40.747009,-73.9771875,0,0,1,0,0,0,0
MANHATTAN,3 AVENUE,10/02/2016 00:00:00,"(40.7500991, -73.9749344)",,EAST 41 STREET3 AVENUE,EAST 41 STREET,30/12/1899 21:41:00,3386614,DRIVER INATTENTION/DISTRACTION,TAXI,DRIVER INATTENTION/DISTRACTION,TAXI,,,,,,,10017,0,0,40.7500991,-73.9749344,0,0,1,0,0,0,0
MANHATTAN,3 AVENUE,13/12/2016 00:00:00,"(40.7609059, -73.9669961)",,EAST 58 STREET3 AVENUE,EAST 58 STREET,30/12/1899 17:50:00,3579157,FAILURE TO YIELD RIGHT-OF-WAY,TAXI,DRIVER INATTENTION/DISTRACTION,TAXI,,,,,,,10022,0,0,40.7609059,-73.9669961,0,0,1,0,0,0,0
MANHATTAN,3 AVENUE,04/01/2016 00:00:00,"(40.750766, -73.9744433)",,EAST 42 STREET3 AVENUE,EAST 42 STREET,30/12/1899 11:54:00,3365105,OTHER VEHICULAR,TAXI,DRIVER INATTENTION/DISTRACTION,TAXI,,,,,,,10017,0,0,40.750766,-73.9744433,0,0,1,0,0,0,0
MANHATTAN,YORK AVENUE,30/10/2016 00:00:00,"(40.7599125, -73.9588098)",,EAST 61 STREETYORK AVENUE,EAST 61 STREET,30/12/1899 20:10:00,3550927,DRIVER INEXPERIENCE,TAXI,DRIVER INEXPERIENCE,TAXI,,,,,,,10065,0,0,40.7599125,-73.9588098,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,13/02/2016 00:00:00,"(40.7454414, -73.9753944)",,EAST 35 STREET2 AVENUE,EAST 35 STREET,30/12/1899 14:50:00,3388255,OTHER VEHICULAR,TAXI,FATIGUED/DROWSY,TAXI,,,,,,,10016,0,0,40.7454414,-73.9753944,0,0,1,0,0,0,0
MANHATTAN,EAST 59 STREET,03/12/2016 00:00:00,"(40.7615508, -73.9665842)",,3 AVENUEEAST 59 STREET,3 AVENUE,30/12/1899 23:12:00,3575503,OTHER VEHICULAR,TAXI,FOLLOWING TOO CLOSELY,TAXI,,,,,,,10022,0,0,40.7615508,-73.9665842,0,0,1,0,0,0,0
MANHATTAN,3 AVENUE,08/01/2016 00:00:00,"(40.7457274, -73.9781227)",,EAST 34 STREET3 AVENUE,EAST 34 STREET,30/12/1899 10:40:00,3366977,OTHER VEHICULAR,TAXI,OTHER VEHICULAR,TAXI,,,,,,,10016,0,0,40.7457274,-73.9781227,0,0,1,0,0,0,0
MANHATTAN,PARK AVENUE,05/03/2016 00:00:00,"(40.7489858, -73.979955)",,EAST 37 STREETPARK AVENUE,EAST 37 STREET,30/12/1899 16:50:00,3400386,OTHER VEHICULAR,TAXI,OTHER VEHICULAR,TAXI,,,,,,,10016,0,0,40.7489858,-73.979955,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,21/10/2016 00:00:00,"(40.7599831, -73.9648018)",,EAST 58 STREET2 AVENUE,EAST 58 STREET,30/12/1899 00:10:00,3545125,OTHER VEHICULAR,TAXI,OTHER VEHICULAR,TAXI,,,,,,,10022,0,0,40.7599831,-73.9648018,0,0,1,0,0,0,0
MANHATTAN,1 AVENUE,13/03/2016 00:00:00,"(40.7832478, -73.9447234)",,EAST 96 STREET1 AVENUE,EAST 96 STREET,30/12/1899 14:43:00,3404594,OTHER VEHICULAR,TAXI,OTHER VEHICULAR,TAXI,,,,,,,10128,0,0,40.7832478,-73.9447234,0,0,1,0,0,0,0
MANHATTAN,3 AVENUE,12/10/2016 00:00:00,"(40.7589494, -73.9684806)",,EAST 55 STREET3 AVENUE,EAST 55 STREET,30/12/1899 11:10:00,3538895,UNSAFE LANE CHANGING,TAXI,OTHER VEHICULAR,TAXI,,,,,,,10022,0,0,40.7589494,-73.9684806,0,0,1,0,0,0,0
MANHATTAN,WEST 26 STREET,09/01/2016 00:00:00,"(40.7460038, -73.9942618)",,7 AVENUEWEST 26 STREET,7 AVENUE,30/12/1899 22:00:00,3367952,TURNING IMPROPERLY,TAXI,TURNING IMPROPERLY,TAXI,,,,,,,10001,0,0,40.7460038,-73.9942618,0,0,1,0,0,0,0
MANHATTAN,PARK AVENUE,18/10/2016 00:00:00,"(40.8050573, -73.9390342)",,EAST 125 STREETPARK AVENUE,EAST 125 STREET,30/12/1899 08:10:00,3542578,PASSING OR LANE USAGE IMPROPER,TAXI,UNSAFE LANE CHANGING,TAXI,,,,,,,10035,0,0,40.8050573,-73.9390342,0,0,1,0,0,0,0
MANHATTAN,WEST 26 STREET,04/12/2016 00:00:00,"(40.7460038, -73.9942618)",,7 AVENUEWEST 26 STREET,7 AVENUE,30/12/1899 00:12:00,3572913,DRIVER INATTENTION/DISTRACTION,TAXI,UNSPECIFIED,TAXI,,,,,,,10001,0,0,40.7460038,-73.9942618,0,0,1,0,0,0,0
MANHATTAN,8 AVENUE,27/12/2016 00:00:00,"(40.7502939, -73.9948425)",,WEST 31 STREET8 AVENUE,WEST 31 STREET,30/12/1899 10:15:00,3587532,DRIVER INATTENTION/DISTRACTION,TAXI,UNSPECIFIED,TAXI,,,,,,,10001,0,0,40.7502939,-73.9948425,0,0,1,0,0,0,0
MANHATTAN,LUDLOW STREET,17/12/2016 00:00:00,"(40.7187947, -73.9890116)",,DELANCEY STREETLUDLOW STREET,DELANCEY STREET,30/12/1899 03:00:00,3581197,DRIVER INATTENTION/DISTRACTION,TAXI,UNSPECIFIED,TAXI,,,,,,,10002,0,0,40.7187947,-73.9890116,0,0,1,0,0,0,0
MANHATTAN,YORK AVENUE,06/02/2016 00:00:00,"(40.7611802, -73.9579029)",,EAST 63 STREETYORK AVENUE,EAST 63 STREET,30/12/1899 16:30:00,3384495,DRIVER INATTENTION/DISTRACTION,TAXI,UNSPECIFIED,TAXI,,,,,,,10065,0,0,40.7611802,-73.9579029,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,21/12/2016 00:00:00,"(40.7624884, -73.9629739)",,EAST 62 STREET2 AVENUE,EAST 62 STREET,30/12/1899 16:08:00,3584814,DRIVER INATTENTION/DISTRACTION,TAXI,UNSPECIFIED,TAXI,,,,,,,10065,0,0,40.7624884,-73.9629739,0,0,1,0,0,0,0
MANHATTAN,7 AVENUE,29/01/2016 00:00:00,"(40.7509908, -73.9906233)",,WEST 34 STREET7 AVENUE,WEST 34 STREET,30/12/1899 23:15:00,3379941,DRIVER INEXPERIENCE,TAXI,UNSPECIFIED,TAXI,,,,,,,10001,0,0,40.7509908,-73.9906233,0,0,1,0,0,0,0
MANHATTAN,WEST 26 STREET,22/10/2016 00:00:00,"(40.7460038, -73.9942618)",,7 AVENUEWEST 26 STREET,7 AVENUE,30/12/1899 13:10:00,3548067,FAILURE TO YIELD RIGHT-OF-WAY,TAXI,UNSPECIFIED,TAXI,,,,,,,10001,0,0,40.7460038,-73.9942618,0,0,1,0,0,0,0
MANHATTAN,EAST HOUSTON STREET,10/12/2016 00:00:00,"(40.7241363, -73.9926041)",,BOWERYEAST HOUSTON STREET,BOWERY,30/12/1899 23:25:00,3577595,FAILURE TO YIELD RIGHT-OF-WAY,TAXI,UNSPECIFIED,TAXI,,,,,,,10012,0,0,40.7241363,-73.9926041,0,0,1,0,0,0,0
MANHATTAN,3 AVENUE,20/12/2016 00:00:00,"(40.7609059, -73.9669961)",,EAST 58 STREET3 AVENUE,EAST 58 STREET,30/12/1899 23:53:00,3583821,FAILURE TO YIELD RIGHT-OF-WAY,TAXI,UNSPECIFIED,TAXI,,,,,,,10022,0,0,40.7609059,-73.9669961,0,0,1,0,0,0,0
MANHATTAN,1 AVENUE,03/11/2016 00:00:00,"(40.7614858, -73.9605992)",,EAST 62 STREET1 AVENUE,EAST 62 STREET,30/12/1899 07:11:00,3553289,FAILURE TO YIELD RIGHT-OF-WAY,TAXI,UNSPECIFIED,TAXI,,,,,,,10065,0,0,40.7614858,-73.9605992,0,0,1,0,0,0,0
MANHATTAN,3 AVENUE,13/12/2016 00:00:00,"(40.7564521, -73.9703154)",,EAST 51 STREET3 AVENUE,EAST 51 STREET,30/12/1899 18:05:00,3579165,FOLLOWING TOO CLOSELY,TAXI,UNSPECIFIED,TAXI,,,,,,,10022,0,0,40.7564521,-73.9703154,0,0,1,0,0,0,0
MANHATTAN,AVENUE OF THE AMERICAS,11/02/2016 00:00:00,"(40.7580218, -73.9817932)",,WEST 47 STREETAVENUE OF THE AMERICAS,WEST 47 STREET,30/12/1899 22:35:00,3387765,LOST CONSCIOUSNESS,TAXI,UNSPECIFIED,TAXI,,,,,,,10036,0,0,40.7580218,-73.9817932,0,0,1,0,0,0,0
MANHATTAN,3 AVENUE,14/02/2016 00:00:00,"(40.7476292, -73.9767362)",,EAST 37 STREET3 AVENUE,EAST 37 STREET,30/12/1899 10:15:00,3388786,OTHER VEHICULAR,TAXI,UNSPECIFIED,TAXI,,,,,,,10016,0,0,40.7476292,-73.9767362,0,0,1,0,0,0,0
MANHATTAN,WEST 17 STREET,18/02/2016 00:00:00,"(40.7428639, -74.0039696)",,9 AVENUEWEST 17 STREET,9 AVENUE,30/12/1899 21:05:00,3391079,TURNING IMPROPERLY,TAXI,UNSPECIFIED,TAXI,,,,,,,10011,0,0,40.7428639,-74.0039696,0,0,1,0,0,0,0
MANHATTAN,11 AVENUE,19/12/2016 00:00:00,"(40.7608228, -73.9983142)",,WEST 42 STREET11 AVENUE,WEST 42 STREET,30/12/1899 02:15:00,3584202,UNSAFE LANE CHANGING,TAXI,UNSPECIFIED,TAXI,,,,,,,10036,0,0,40.7608228,-73.9983142,0,0,1,0,0,0,0
MANHATTAN,8 AVENUE,15/02/2016 00:00:00,"(40.7502939, -73.9948425)",,WEST 31 STREET8 AVENUE,WEST 31 STREET,30/12/1899 11:45:00,3389315,UNSPECIFIED,TAXI,UNSPECIFIED,TAXI,,,,,,,10001,0,0,40.7502939,-73.9948425,0,0,1,0,0,0,0
MANHATTAN,CHAMBERS STREET,23/01/2016 00:00:00,"(40.7131354, -74.0040581)",,CENTRE STREETCHAMBERS STREET,CENTRE STREET,30/12/1899 01:10:00,3376065,UNSPECIFIED,TAXI,UNSPECIFIED,TAXI,,,,,,,10007,0,0,40.7131354,-74.0040581,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,13/03/2016 00:00:00,"(40.7454414, -73.9753944)",,EAST 35 STREET2 AVENUE,EAST 35 STREET,30/12/1899 03:51:00,3404577,UNSPECIFIED,TAXI,UNSPECIFIED,TAXI,,,,,,,10016,0,0,40.7454414,-73.9753944,0,0,1,0,0,0,0
MANHATTAN,3 AVENUE,07/02/2016 00:00:00,"(40.750766, -73.9744433)",,EAST 42 STREET3 AVENUE,EAST 42 STREET,30/12/1899 16:15:00,3384980,UNSPECIFIED,TAXI,UNSPECIFIED,TAXI,,,,,,,10017,0,0,40.750766,-73.9744433,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,19/01/2016 00:00:00,"(40.7599831, -73.9648018)",,EAST 58 STREET2 AVENUE,EAST 58 STREET,30/12/1899 08:45:00,3373151,UNSPECIFIED,TAXI,UNSPECIFIED,TAXI,,,,,,,10022,0,0,40.7599831,-73.9648018,0,0,1,0,0,0,0
MANHATTAN,7 AVENUE,05/01/2016 00:00:00,"(40.7629162, -73.9856472)",,WEST 47 STREET7 AVENUE,WEST 47 STREET,30/12/1899 21:30:00,3365120,UNSPECIFIED,TAXI,UNSPECIFIED,TAXI,,,,,,,10036,0,0,40.7629162,-73.9856472,0,0,1,0,0,0,0
MANHATTAN,8 AVENUE,17/01/2016 00:00:00,"(40.7572323, -73.9897922)",,WEST 42 STREET8 AVENUE,WEST 42 STREET,30/12/1899 12:25:00,3372186,UNSPECIFIED,TAXI,UNSPECIFIED,TAXI,,,,,,,10036,0,0,40.7572323,-73.9897922,0,0,1,0,0,0,0
MANHATTAN,8 AVENUE,21/01/2016 00:00:00,"(40.760405, -73.9874743)",,WEST 47 STREET8 AVENUE,WEST 47 STREET,30/12/1899 00:10:00,3376424,UNSPECIFIED,TAXI,UNSPECIFIED,TAXI,,,,,,,10036,0,0,40.760405,-73.9874743,0,0,1,0,0,0,0
MANHATTAN,8 AVENUE,05/02/2016 00:00:00,"(40.7572323, -73.9897922)",,WEST 42 STREET8 AVENUE,WEST 42 STREET,30/12/1899 13:40:00,3384459,UNSPECIFIED,TAXI,UNSPECIFIED,TAXI,,,,,,,10036,0,0,40.7572323,-73.9897922,0,0,1,0,0,0,0
MANHATTAN,8 AVENUE,18/02/2016 00:00:00,"(40.7572323, -73.9897922)",,WEST 42 STREET8 AVENUE,WEST 42 STREET,30/12/1899 08:50:00,3390544,UNSPECIFIED,TAXI,UNSPECIFIED,TAXI,,,,,,,10036,0,0,40.7572323,-73.9897922,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,03/01/2016 00:00:00,"(40.7618573, -73.9634255)",,EAST 61 STREET2 AVENUE,EAST 61 STREET,30/12/1899 02:20:00,3364073,UNSPECIFIED,TAXI,UNSPECIFIED,TAXI,,,,,,,10065,0,0,40.7618573,-73.9634255,0,0,1,0,0,0,0
MANHATTAN,WEST 26 STREET,26/02/2016 00:00:00,"(40.7460038, -73.9942618)",,7 AVENUEWEST 26 STREET,7 AVENUE,30/12/1899 03:40:00,3395206,BACKING UNSAFELY,TAXI,UNSPECIFIED,UNKNOWN,,,,,,,10001,0,0,40.7460038,-73.9942618,0,0,1,0,0,0,0
MANHATTAN,ESSEX STREET,10/01/2016 00:00:00,"(40.7185558, -73.9882)",,DELANCEY STREETESSEX STREET,DELANCEY STREET,30/12/1899 03:45:00,3367945,BACKING UNSAFELY,TAXI,UNSPECIFIED,UNKNOWN,,,,,,,10002,0,0,40.7185558,-73.9882,0,0,1,0,0,0,0
MANHATTAN,7 AVENUE,18/02/2016 00:00:00,"(40.7655201, -73.9800367)",,WEST 57 STREET7 AVENUE,WEST 57 STREET,30/12/1899 01:15:00,3390567,TURNING IMPROPERLY,TAXI,UNSPECIFIED,UNKNOWN,,,,,,,10019,0,0,40.7655201,-73.9800367,0,0,1,0,0,0,0
MANHATTAN,LAFAYETTE STREET,13/03/2016 00:00:00,"(40.7184302, -74.0005303)",,CANAL STREETLAFAYETTE STREET,CANAL STREET,30/12/1899 04:50:00,3404540,UNSPECIFIED,TAXI,UNSPECIFIED,UNKNOWN,,,,,,,10013,0,0,40.7184302,-74.0005303,0,0,1,0,0,0,0
MANHATTAN,7 AVENUE,09/03/2016 00:00:00,"(40.744099, -73.9956441)",,WEST 23 STREET7 AVENUE,WEST 23 STREET,30/12/1899 09:35:00,3402142,DRIVER INATTENTION/DISTRACTION,TAXI,DRIVER INATTENTION/DISTRACTION,VAN,,,,,,,10011,0,0,40.744099,-73.9956441,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,01/02/2016 00:00:00,"(40.7460781, -73.9749359)",,EAST 36 STREET2 AVENUE,EAST 36 STREET,30/12/1899 16:37:00,3381188,FATIGUED/DROWSY,TAXI,UNSPECIFIED,VAN,,,,,,,10016,0,0,40.7460781,-73.9749359,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,11/02/2016 00:00:00,"(40.7606005, -73.9643142)",,EAST 59 STREET2 AVENUE,EAST 59 STREET,30/12/1899 08:20:00,3387140,UNSPECIFIED,TAXI,UNSPECIFIED,VAN,,,,,,,10022,0,0,40.7606005,-73.9643142,0,0,1,0,0,0,0
MANHATTAN,WEST 17 STREET,13/02/2016 00:00:00,"(40.7428639, -74.0039696)",,9 AVENUEWEST 17 STREET,9 AVENUE,30/12/1899 13:10:00,3388748,TURNING IMPROPERLY,UNKNOWN,TURNING IMPROPERLY,BUS,,,,,,,10011,0,0,40.7428639,-74.0039696,0,0,1,0,0,0,0
MANHATTAN,LEXINGTON AVENUE,19/02/2016 00:00:00,"(40.8043758, -73.9374202)",,EAST 125 STREETLEXINGTON AVENUE,EAST 125 STREET,30/12/1899 20:00:00,3391714,UNSPECIFIED,UNKNOWN,UNSPECIFIED,OTHER,,,,,,,10035,0,0,40.8043758,-73.9374202,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,09/02/2016 00:00:00,"(40.7472966, -73.974044)",,EAST 38 STREET2 AVENUE,EAST 38 STREET,30/12/1899 23:00:00,3386035,DRIVER INATTENTION/DISTRACTION,UNKNOWN,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,10016,0,0,40.7472966,-73.974044,0,0,1,0,0,0,0
MANHATTAN,3 AVENUE,04/02/2016 00:00:00,"(40.747009, -73.9771875)",,EAST 36 STREET3 AVENUE,EAST 36 STREET,30/12/1899 17:00:00,3383320,LOST CONSCIOUSNESS,UNKNOWN,LOST CONSCIOUSNESS,PASSENGER VEHICLE,,,,,,,10016,0,0,40.747009,-73.9771875,0,0,1,0,0,0,0
MANHATTAN,8 AVENUE,11/01/2016 00:00:00,"(40.7572323, -73.9897922)",,WEST 42 STREET8 AVENUE,WEST 42 STREET,30/12/1899 14:55:00,3368509,UNSPECIFIED,UNKNOWN,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10036,0,0,40.7572323,-73.9897922,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,21/01/2016 00:00:00,"(40.7472966, -73.974044)",,EAST 38 STREET2 AVENUE,EAST 38 STREET,30/12/1899 13:30:00,3374569,UNSPECIFIED,UNKNOWN,UNSPECIFIED,PICK-UP TRUCK,,,,,,,10016,0,0,40.7472966,-73.974044,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,03/03/2016 00:00:00,"(40.7460781, -73.9749359)",,EAST 36 STREET2 AVENUE,EAST 36 STREET,30/12/1899 17:20:00,3398549,DRIVER INATTENTION/DISTRACTION,UNKNOWN,DRIVER INATTENTION/DISTRACTION,SPORT UTILITY/STATION WAGON,,,,,,,10016,0,0,40.7460781,-73.9749359,0,0,1,0,0,0,0
MANHATTAN,1 AVENUE,14/01/2016 00:00:00,"(40.7583082, -73.9629257)",,EAST 57 STREET1 AVENUE,EAST 57 STREET,30/12/1899 22:07:00,3371059,ILLNESS,UNKNOWN,ILLNESS,TAXI,,,,,,,10022,0,0,40.7583082,-73.9629257,0,0,1,0,0,0,0
MANHATTAN,3 AVENUE,01/02/2016 00:00:00,"(40.7615508, -73.9665842)",,EAST 59 STREET3 AVENUE,EAST 59 STREET,30/12/1899 09:30:00,3381185,OTHER VEHICULAR,UNKNOWN,OTHER VEHICULAR,TAXI,,,,,,,10022,0,0,40.7615508,-73.9665842,0,0,1,0,0,0,0
MANHATTAN,WEST 42 STREET,13/02/2016 00:00:00,"(40.7584292, -73.9926328)",,9 AVENUEWEST 42 STREET,9 AVENUE,30/12/1899 22:20:00,3389320,TRAFFIC CONTROL DISREGARDED,UNKNOWN,UNSPECIFIED,TAXI,,,,,,,10036,0,0,40.7584292,-73.9926328,0,0,1,0,0,0,0
MANHATTAN,AVENUE OF THE AMERICAS,28/02/2016 00:00:00,"(40.7643229, -73.977196)",,WEST 57 STREETAVENUE OF THE AMERICAS,WEST 57 STREET,30/12/1899 13:57:00,3395875,DRIVER INATTENTION/DISTRACTION,UNKNOWN,DRIVER INATTENTION/DISTRACTION,UNKNOWN,,,,,,,10019,0,0,40.7643229,-73.977196,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,10/03/2016 00:00:00,"(40.74478, -73.9758819)",,EAST 34 STREET2 AVENUE,EAST 34 STREET,30/12/1899 07:10:00,3402787,OTHER VEHICULAR,UNKNOWN,OTHER VEHICULAR,VAN,,,,,,,10016,0,0,40.74478,-73.9758819,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,23/02/2016 00:00:00,"(40.7472966, -73.974044)",,EAST 38 STREET2 AVENUE,EAST 38 STREET,30/12/1899 17:45:00,3393271,FAILURE TO YIELD RIGHT-OF-WAY,VAN,,,,,,,,,10016,0,0,40.7472966,-73.974044,0,0,1,0,0,0,0
MANHATTAN,LUDLOW STREET,25/01/2016 00:00:00,"(40.7187947, -73.9890116)",,DELANCEY STREETLUDLOW STREET,DELANCEY STREET,30/12/1899 05:04:00,3376378,PAVEMENT SLIPPERY,VAN,,,,,,,,,10002,0,0,40.7187947,-73.9890116,0,0,1,0,0,0,0
MANHATTAN,LIBERTY STREET,03/03/2016 00:00:00,"(40.7109059, -74.014457)",,WEST STREETLIBERTY STREET,WEST STREET,30/12/1899 15:21:00,3398495,UNSPECIFIED,VAN,,,,,,,,,10006,0,0,40.7109059,-74.014457,0,0,1,0,0,0,0
MANHATTAN,8 AVENUE,11/05/2016 00:00:00,"(40.7397514, -74.0025224)",,WEST 14 STREET8 AVENUE,WEST 14 STREET,30/12/1899 11:04:00,3442975,UNSPECIFIED,VAN,UNSPECIFIED,,,,,,,,10011,0,0,40.7397514,-74.0025224,0,0,1,0,0,0,0
MANHATTAN,3 AVENUE,11/05/2016 00:00:00,"(40.7476292, -73.9767362)",,EAST 37 STREET3 AVENUE,EAST 37 STREET,30/12/1899 18:30:00,3439726,UNSPECIFIED,VAN,UNSPECIFIED,,,,,,,,10016,0,0,40.7476292,-73.9767362,0,0,1,0,0,0,0
MANHATTAN,10 AVENUE,12/07/2016 00:00:00,"(40.7691169, -73.9885593)",,WEST 57 STREET10 AVENUE,WEST 57 STREET,30/12/1899 15:00:00,3481287,UNSPECIFIED,VAN,UNSPECIFIED,,,,,,,,10019,0,0,40.7691169,-73.9885593,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,16/05/2016 00:00:00,"(40.759308, -73.9652931)",,EAST 57 STREET2 AVENUE,EAST 57 STREET,30/12/1899 20:24:00,3448009,UNSPECIFIED,VAN,UNSPECIFIED,,,,,,,,10022,0,0,40.759308,-73.9652931,0,0,1,0,0,0,0
MANHATTAN,WEST 42 STREET,29/04/2016 00:00:00,"(40.759626, -73.9954735)",,10 AVENUEWEST 42 STREET,10 AVENUE,30/12/1899 09:00:00,3431171,UNSPECIFIED,VAN,UNSPECIFIED,,,,,,,,10036,0,0,40.759626,-73.9954735,0,0,1,0,0,0,0
MANHATTAN,WEST 42 STREET,15/02/2016 00:00:00,"(40.759626, -73.9954735)",,10 AVENUEWEST 42 STREET,10 AVENUE,30/12/1899 22:45:00,3390514,FAILURE TO KEEP RIGHT,VAN,TURNING IMPROPERLY,BICYCLE,,,,,,,10036,0,0,40.759626,-73.9954735,0,0,1,0,0,0,0
